ID,householdID,communityID,intro_infselect,intro_infselect_1,inf1_rtr,notice1,inf2_rtr,notice2,inf3_rtr,informant_selection,inf1_noiwreason,inf2_noiwreason,infother_reason,dd001_w4,dd002_w4,dd003_w4,dd004_w4,dd005_w4,dd006_w4,dd007_w4,dd008_w4,dd009_w4,dd010_w4,dd011_w4,dd012_w4,dd013_w4,dd014_w4,dd015_w4,dd016_w4,dd017_w4,dd018_w4,dd019_w4,dd020_w4,dd021_w4,dd022_w4,dd023_w4,dd024_w4,dd025_w4,dd026_w4,dd027_w4,dd028_w4,dd029_w4,dd030_w4,dd031_w4,dd032_w4,dd033_w4,dd034_w4,dd035_w4,dd036_w4,dd037_w4,dd039_w4,dd040_w4,dd041_w4,dd042_w4,dd043_w4,dd044_w4,dd045_w4,dd046_w4,dd047_w4,dd048_w4_s1,dd048_w4_s2,dd048_w4_s3,dd048_w4_s4,dd048_w4_s5,dd048_w4_s6,dd049_w4,dd050_w4,dd051_w4,versionID
194037302002,1940373020,1940373,1,,1,2,,,,1,,,,62,2,4,1,38.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,6,3,6,1,3,2,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
194037302001,1940373020,1940373,1,,9,1,2,2,,2,2,,,37,1,7,2,,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
194037332001,1940373320,1940373,1,,1,2,,,,1,,,,61,2,5,1,41.0,1,1,1,2,2,2,4,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
194037332002,1940373320,1940373,1,,1,2,,,,1,,,,61,1,4,1,41.0,1,1,2,2,2,2,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
194037330002,1940373300,1940373,1,,1,2,,,,1,,,,59,2,4,1,40.0,1,2,2,2,2,2,1,1,1,1,1,3,3,1,1,1,3,1,3,3,3,3,6,5,3,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
194037336001,1940373360,1940373,1,,1,1,3,2,,2,3,,,18,2,1,3,15.0,1,1,2,2,2,2,3,4,4,4,3,3,4,4,4,4,4,3,3,4,3,3,2,2,2,3,2,2,1,2,3,3,1,1,1,1,1,1,1,1,1,0,2,3,4,0,0,2,2,2,20200914
194037336002,1940373360,1940373,1,,1,2,,,,1,,,,82,1,5,1,63.0,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,3,4,4,4,3,3,5,5,3,6,3,3,3,4,3,3,1,1,1,1,2,2,1,1,1,0,2,3,4,0,0,2,2,2,20200914
194037338001,1940373380,1940373,1,,2,2,,,,1,,,,52,2,6,9,30.0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,3,0,0,0,2,2,1,20200914
194037338002,1940373380,1940373,1,,1,2,,,,1,,,,79,1,1,1,50.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,6,3,6,3,4,3,3,3,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
194037334001,1940373340,1940373,1,,1,2,,,,1,,,,71,2,2,1,50.0,1,1,2,2,2,1,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,3,3,6,5,3,1,1,1,2,2,2,8,1,1,0,0,0,0,0,6,2,2,1,20200914
194037334002,1940373340,1940373,2,这是调出样本，无法找到邻居,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
194037318002,1940373180,1940373,1,,1,2,,,,1,,,,60,2,6,1,35.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
194037318001,1940373180,1940373,1,,2,2,,,,1,,,,82,1,2,2,,2,2,2,2,2,2,1,2,1,1,1,3,1,1,3,1,1,1,1,1,3,3,1,1,1,1,3,1,3,3,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
194037303001,1940373030,1940373,1,,9,2,,,,1,,,,53,2,5,9,33.0,2,1,1,2,2,2,1,3,3,4,2,3,3,4,4,3,4,4,4,5,5,4,5,5,4,5,5,5,5,5,5,5,4,2,3,2,2,2,1,2,2,0,0,0,4,5,0,1,2,,20200914
064028307001,0640283070,0640283,1,,6,2,,,,1,,,,64,2,2,6,42.0,5,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,8,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028315002,0640283150,0640283,1,,1,2,,,,1,,,,72,2,8,1,56.0,1,1,2,2,2,2,3,3,3,3,3,3,4,3,5,4,4,4,3,4,3,4,4,4,4,4,3,3,3,5,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028315001,0640283150,0640283,1,,1,2,,,,1,,,,73,1,7,1,56.0,1,1,2,2,2,1,4,3,4,5,5,5,5,5,5,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028314002,0640283140,0640283,1,,1,2,,,,1,,,,74,1,6,1,50.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028314001,0640283140,0640283,1,,1,2,,,,1,,,,74,2,6,1,51.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028310001,0640283100,0640283,1,,2,2,,,,1,,,,56,1,6,2,,1,2,2,2,2,2,3,3,5,4,4,4,5,3,4,4,3,3,3,4,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028308001,0640283080,0640283,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
064028301001,0640283010,0640283,1,,2,1,9,2,,2,5,,,48,1,5,9,48.0,2,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028106001,0640281060,0640281,1,,8,2,,,,1,,,,79,2,4,8,40.0,2,2,1,2,2,2,3,4,3,3,3,6,3,3,3,3,5,3,3,3,3,9,3,3,3,6,3,3,3,8,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028105002,0640281050,0640281,1,,2,2,,,,1,,,,53,2,11,2,,3,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028105003,0640281050,0640281,1,,2,2,,,,1,,,,53,2,11,2,,3,1,2,2,2,2,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,8,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028101002,0640281010,0640281,1,,1,2,,,,1,,,,80,1,4,1,51.0,1,1,2,2,2,2,3,3,4,3,3,6,4,4,4,4,8,3,6,3,3,3,5,3,3,3,3,8,3,4,3,3,1,1,1,1,1,1,1,1,1,0,2,3,4,0,0,1,2,,20200914
064028101001,0640281010,0640281,1,,1,2,,,,1,,,,76,2,7,1,51.0,1,1,2,2,2,2,3,3,3,3,4,3,5,3,4,4,3,3,4,4,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028102001,0640281020,0640281,1,,2,2,,,,1,,,,48,1,5,2,,1,1,2,2,2,2,3,3,3,3,8,4,3,3,4,8,3,3,3,4,3,8,8,6,3,6,3,3,3,8,3,3,1,1,1,1,2,2,2,1,1,0,2,0,0,0,0,1,2,,20200914
064028111002,0640281110,0640281,1,,2,2,,,,1,,,,63,1,9,5,,2,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,6,3,5,5,5,5,5,4,4,4,2,2,2,2,2,2,0,0,3,0,0,0,1,2,,20200914
064028110003,0640281100,0640281,1,,1,2,,,,1,,,,69,2,4,1,47.0,1,1,2,9,9,2,3,3,8,8,8,3,3,8,5,5,5,3,3,3,3,3,3,3,8,8,3,3,3,3,3,3,1,1,1,1,8,8,8,2,1,0,2,0,0,0,0,1,2,,20200914
064028110002,0640281100,0640281,1,,1,2,,,,1,,,,72,1,7,1,47.0,1,1,1,2,2,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,3,5,5,5,5,5,5,1,1,1,2,2,2,2,1,2,0,0,0,0,0,6,1,2,,20200914
064028103002,0640281030,0640281,1,,2,2,,,,1,,,,36,2,9,2,,1,1,2,2,2,2,3,3,3,3,3,4,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028103001,0640281030,0640281,1,,1,2,,,,1,,,,63,1,8,1,39.0,1,1,2,2,2,2,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028115002,0640281150,0640281,1,,9,2,,,,1,,,,47,2,6,9,25.0,1,1,1,2,2,1,4,4,5,4,5,5,4,5,5,5,5,5,5,5,4,4,5,4,4,5,5,5,3,5,5,5,2,4,3,2,2,2,2,1,2,0,0,0,0,0,6,1,2,,20200914
064028115001,0640281150,0640281,1,,9,2,,,,1,,,,47,2,6,9,25.0,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,6,5,6,5,4,3,4,4,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
064028125001,0640281250,0640281,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
064028112001,0640281120,0640281,1,,1,2,,,,1,,,,73,2,5,1,52.0,1,1,1,2,2,2,3,4,4,4,4,4,3,4,5,5,4,4,5,5,4,4,3,4,4,4,4,4,3,3,4,4,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028112002,0640281120,0640281,1,,2,2,,,,1,,,,45,1,8,2,,4,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,8,3,8,6,3,3,8,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,3,0,0,0,1,2,,20200914
064028118002,0640281180,0640281,1,,9,2,,,,1,,,,46,2,9,9,23.0,3,2,2,1,2,2,3,3,3,3,3,6,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028114002,0640281140,0640281,1,,1,2,,,,1,,,,65,2,5,1,38.0,1,1,2,2,2,2,3,3,3,3,3,4,3,3,4,4,3,3,3,4,3,3,3,3,3,3,8,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028114001,0640281140,0640281,1,,1,2,,,,1,,,,65,1,7,1,38.0,1,1,1,2,2,2,3,3,3,3,3,4,3,3,4,3,4,3,3,4,4,4,4,4,4,3,3,2,3,2,3,3,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028119001,0640281190,0640281,1,,1,2,,,,1,,,,78,2,7,1,60.0,1,1,2,2,2,2,3,4,4,4,4,5,5,6,5,5,5,4,5,5,5,4,5,5,5,5,5,4,4,4,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028119002,0640281190,0640281,1,,1,2,,,,1,,,,79,1,5,1,60.0,1,1,2,2,2,2,3,3,3,3,4,3,4,6,5,4,4,3,4,5,4,5,4,4,4,6,6,4,3,6,6,4,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028113001,0640281130,0640281,1,,1,2,,,,1,,,,59,2,6,1,35.0,1,1,2,2,2,2,3,3,3,3,3,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028208002,0640282080,0640282,1,,1,2,,,,1,,,,61,1,4,1,37.0,1,1,2,2,2,2,3,3,3,3,3,4,4,3,4,3,3,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,1,1,1,2,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028208001,0640282080,0640282,1,,1,2,,,,1,,,,61,2,6,1,37.0,1,1,2,2,2,2,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028212001,0640282120,0640282,1,,1,2,,,,1,,,,63,2,6,1,45.0,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,4,3,3,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028212002,0640282120,0640282,1,,9,2,,,,1,,,,38,1,6,9,14.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028217001,0640282170,0640282,1,,1,2,,,,1,,,,60,1,5,1,36.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028217002,0640282170,0640282,1,,1,2,,,,1,,,,60,2,5,1,38.0,1,1,1,2,2,2,3,3,3,4,4,4,3,3,4,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028205001,0640282050,0640282,1,,2,2,,,,1,,,,47,1,8,9,24.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028203002,0640282030,0640282,1,,1,2,,,,1,,,,56,2,5,1,35.0,1,1,2,2,2,2,3,3,3,3,8,8,3,3,3,3,3,3,3,3,4,3,3,6,3,6,3,3,6,3,3,3,1,1,1,1,1,2,8,1,1,0,0,0,0,0,6,1,2,,20200914
064028210001,0640282100,0640282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
064028206001,0640282060,0640282,1,,2,2,,,,1,,,,26,2,8,2,,1,2,2,2,2,2,3,3,3,4,4,3,3,5,5,5,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028216001,0640282160,0640282,1,,4,1,4,2,,2,2,,,64,2,6,4,,5,2,2,2,2,2,3,3,3,3,3,3,3,3,3,8,3,3,3,3,3,3,8,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028209001,0640282090,0640282,1,,8,2,,,,1,,,,60,2,6,8,50.0,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,,20200914
064028219002,0640282190,0640282,1,,1,2,,,,1,,,,66,1,5,1,43.0,1,1,2,2,2,2,3,3,3,4,4,4,3,4,5,4,3,4,4,4,3,4,4,6,3,6,8,3,3,4,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064028219001,0640282190,0640282,1,,1,2,,,,1,,,,64,2,8,1,43.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064028211001,0640282110,0640282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200914
064033321001,0640333210,0640333,1,,6,1,8,2,,1,,,,65,1,2,8,60.0,5,2,2,2,2,2,3,3,3,3,3,4,3,3,4,3,3,3,3,5,3,3,3,3,4,4,4,3,3,3,3,3,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
064033321002,0640333210,0640333,1,,8,1,8,1,4,1,,,,55,2,4,8,28.0,2,1,2,2,2,2,3,3,4,3,3,4,3,4,4,4,4,4,1,3,8,4,3,6,4,6,3,3,2,3,3,3,1,1,1,1,1,2,2,2,1,0,0,0,4,0,0,2,2,,20200914
064033327001,0640333270,0640333,1,,1,2,,,,1,,,,66,2,1,1,50.0,1,1,2,2,2,2,3,3,3,3,3,3,4,4,5,4,3,4,3,4,3,3,6,3,3,6,8,3,3,3,4,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
064033327002,0640333270,0640333,1,,1,2,,,,1,,,,69,1,4,1,50.0,1,1,2,2,2,2,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,6,6,6,6,6,4,3,3,4,3,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064033325002,0640333250,0640333,1,,8,2,,,,1,,,,59,1,5,8,35.0,2,2,2,2,2,2,4,4,5,4,4,4,4,3,3,3,5,2,5,5,5,5,3,3,3,3,2,2,3,3,2,3,1,1,1,2,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
064033322001,0640333220,0640333,1,,1,1,3,2,,2,3,,,18,1,4,3,15.0,6,1,2,2,2,2,3,4,4,3,3,3,4,4,3,3,3,3,3,3,4,4,6,6,6,6,6,3,3,3,3,4,1,1,2,1,2,1,1,1,2,0,0,0,0,0,6,1,2,,20200914
064033322002,0640333220,0640333,1,,3,1,3,2,,2,5,,,18,1,4,3,15.0,6,1,2,2,2,2,4,4,5,3,5,3,4,6,5,4,3,8,3,4,4,3,6,6,6,6,4,4,3,3,4,3,2,1,2,2,2,2,1,1,2,0,0,0,0,0,6,1,2,,20200914
064033330002,0640333300,0640333,1,,1,2,,,,1,,,,61,2,5,1,39.0,1,1,2,2,2,2,4,3,4,4,3,4,4,5,4,4,5,4,5,5,4,4,5,5,4,5,5,4,5,5,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
064033330001,0640333300,0640333,1,,1,2,,,,1,,,,63,1,5,1,38.0,1,1,2,2,2,2,3,3,3,3,3,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
064033324001,0640333240,0640333,1,,6,2,,,,1,,,,35,2,5,6,35.0,2,2,1,2,2,2,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,8,3,3,3,6,8,3,3,3,3,3,1,1,1,2,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
064033306002,0640333060,0640333,1,,1,2,,,,1,,,,62,2,4,1,38.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,2,2,,20200914
064033306001,0640333060,0640333,1,,1,2,,,,1,,,,61,1,8,1,40.0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
064033301002,0640333010,0640333,1,,1,2,,,,1,,,,72,2,2,1,65.0,1,1,2,2,2,2,3,3,3,3,4,3,3,3,4,4,3,3,6,3,3,3,3,3,3,3,4,4,3,4,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
064033301001,0640333010,0640333,1,,1,2,,,,1,,,,70,1,4,1,64.0,1,1,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4,3,1,3,4,1,1,1,2,2,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
064033342002,0640333420,0640333,1,,1,2,,,,1,,,,76,2,4,1,60.0,1,1,2,2,2,2,3,3,3,3,4,3,3,3,4,4,2,3,3,3,4,4,5,3,3,3,4,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,5,0,2,2,,20200914
064033342001,0640333420,0640333,1,,1,2,,,,1,,,,76,1,5,1,60.0,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,4,5,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
064033331002,0640333310,0640333,1,,1,2,,,,1,,,,61,2,6,1,39.0,1,1,2,2,2,2,4,3,3,5,5,5,3,3,5,5,3,3,3,5,3,5,5,6,5,6,3,5,5,4,4,4,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
064033331001,0640333310,0640333,1,,1,2,,,,1,,,,65,1,2,1,39.0,1,1,2,2,2,2,2,3,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,6,4,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
064033303001,0640333030,0640333,1,,2,2,,,,1,,,,49,1,5,5,,1,1,2,2,2,2,4,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,6,6,6,6,6,5,4,4,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064033336001,0640333360,0640333,1,,8,2,,,,1,,,,60,2,2,8,40.0,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,6,3,3,6,3,4,3,4,4,3,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064033304002,0640333040,0640333,1,,1,2,,,,1,,,,66,2,4,1,37.0,5,1,2,2,2,2,3,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064033304001,0640333040,0640333,1,,2,2,,,,1,,,,35,2,5,2,,6,1,2,2,2,2,3,3,4,3,4,5,3,4,5,5,3,3,4,4,3,3,5,5,4,4,3,5,3,5,3,4,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
064033343001,0640333430,0640333,1,,1,2,,,,1,,,,69,1,4,1,6.0,1,2,2,2,2,2,4,3,3,3,3,3,4,4,4,4,3,3,2,3,3,3,3,6,3,6,3,3,3,3,3,3,1,1,1,2,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
064033343002,0640333430,0640333,1,,1,2,,,,1,,,,65,2,2,1,6.0,1,2,2,2,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
064033326001,0640333260,0640333,1,,1,2,,,,1,,,,72,2,4,1,49.0,1,1,1,2,2,9,3,5,3,4,5,5,4,4,5,5,4,5,4,5,5,5,5,6,4,4,8,5,4,4,4,4,1,1,1,2,2,2,2,1,1,0,2,3,0,0,0,2,2,,20200914
064033326002,0640333260,0640333,1,,1,2,,,,1,,,,70,1,4,1,49.0,1,1,1,2,2,2,3,3,3,4,4,5,4,5,5,5,3,3,3,5,4,3,4,6,3,3,8,3,3,3,4,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
064033320001,0640333200,0640333,1,,9,2,,,,1,,,,45,2,1,9,25.0,1,1,1,2,1,2,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,5,6,5,5,5,5,5,5,1,2,2,2,2,2,2,2,2,0,0,0,0,0,6,2,2,,20200914
064033308001,0640333080,0640333,1,,2,2,,,,1,,,,53,2,6,2,,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
064033334001,0640333340,0640333,1,,9,2,,,,1,,,,43,2,5,9,20.0,2,1,2,2,2,2,3,3,4,5,4,4,3,5,4,5,4,4,6,5,5,8,6,6,6,6,6,4,4,5,5,5,3,2,4,2,2,2,2,1,2,0,0,0,0,0,6,2,2,,20200914
064033319002,0640333190,0640333,1,,1,2,,,,1,,,,73,2,2,1,55.0,1,1,2,2,2,2,3,3,4,5,4,4,5,4,4,4,4,4,5,4,4,8,4,4,4,4,4,3,3,4,4,4,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,2,2,,20200914
064033319001,0640333190,0640333,1,,1,2,,,,1,,,,73,1,7,1,55.0,1,1,1,2,2,2,3,3,3,4,4,4,3,4,4,3,3,3,3,4,4,4,4,4,4,6,4,4,4,5,3,4,1,1,1,2,2,1,2,1,1,0,0,0,0,0,6,1,2,,20200914
064033316002,0640333160,0640333,1,,2,2,,,,1,,,,46,1,5,2,,1,2,2,2,2,2,5,4,4,4,4,4,5,5,5,4,5,5,5,5,5,5,3,3,3,3,3,5,5,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
064033314002,0640333140,0640333,1,,1,2,,,,1,,,,53,2,1,1,34.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
064033317001,0640333170,0640333,1,,9,2,,,,1,,,,66,1,4,9,66.0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,3,4,0,0,2,2,,20200914
064033339001,0640333390,0640333,1,,2,2,,,,1,,,,54,2,5,2,,3,1,2,2,2,2,5,4,5,5,5,5,5,5,4,5,5,4,5,5,5,3,3,3,4,6,4,3,4,4,5,5,1,2,1,2,2,2,2,1,2,0,0,0,0,0,6,2,2,,20200914
064033302001,0640333020,0640333,1,,1,2,,,,1,,,,81,2,1,1,16.0,1,1,9,2,2,2,3,8,5,4,5,6,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,1,1,1,8,8,2,8,1,1,0,2,3,0,0,0,2,2,,20200914
