householdID,communityID,i001,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_2,i012_3,i012_4,i012_5,i013,i014s1,i014s2,i015,i016,i017,i018,i019,i020,i021,i022,i023,i024,i025,i026
345233217,3452332,150,160,2,2,1957,,1,1,,,1,,3,2,0,1,1,10,1,e,2,2,2,3,2,2,6,6,1,2,4,3
345233228,3452332,150,170,2,2,2011,,2,,2,2,2,2,4,3,0,1,1,10,1,e,2,2,2,3,2,2,6,6,1,2,4,3
345233220,3452332,100,120,2,4,1952,,1,1,,,1,,2,1,0,1,0,13,1,e,2,2,2,3,2,2,6,6,2,2,5,3
345233222,3452332,130,150,2,4,1992,,1,1,,,2,1,3,2,0,1,0,6,1,e,2,2,2,3,2,2,6,6,2,2,2,3
345233211,3452332,100,150,2,4,1973,,1,1,,,1,,2,2,0,1,0,50,1,e,2,2,2,3,2,2,6,5,1,2,4,3
345233305,3452333,120,150,2,2,2007,,2,,1,,2,1,3,1,1,1,0,,1,2,1,1,1,2,2,2,2,5,2,2,3,3
345233315,3452333,130,130,2,1,2006,,1,1,,,2,1,3,1,0,1,0,10,1,e,2,1,1,3,2,2,2,5,2,2,4,3
345233310,3452333,82,82,2,2,2003,,2,,1,,2,1,2,1,1,1,0,,1,e,1,1,1,2,2,2,2,5,2,2,4,4
345233301,3452333,130,130,2,2,1990,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,1,2,4,2
345233311,3452333,200,400,2,2,1981,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,1,2,4,3
345233308,3452333,130,130,2,2,2003,,2,,1,,2,1,3,1,1,1,1,,1,e,1,1,1,2,2,2,2,5,2,2,4,3
345233309,3452333,80,80,1,1,d,4,2,,2,2,2,1,2,0,1,0,0,,1,e,1,1,1,3,2,2,2,5,2,2,4,3
345233306,3452333,120,130,2,2,1995,e,2,,1,,1,1,3,1,1,1,0,,1,e,1,1,1,2,2,2,2,1,2,2,4,3
345233302,3452333,110,130,2,2,1997,,2,,1,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,4,3
345233307,3452333,130,130,2,2,2010,,2,,1,,2,1,4,1,1,1,1,,1,e,2,1,1,3,2,2,2,5,2,2,4,5
345233312,3452333,90,100,2,2,2008,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,4,4
345233303,3452333,40,50,2,2,2008,,2,,1,,2,1,1,0,1,1,0,,1,e,1,1,1,3,2,2,2,5,1,2,4,3
345233304,3452333,100,120,2,2,2006,,1,1,,,2,1,3,1,1,1,0,,1,e,1,1,1,3,2,2,2,5,2,2,4,3
345233314,3452333,100,100,2,2,2010,,2,,1,,2,1,2,1,0,0,0,20,1,e,2,1,2,3,2,2,2,5,2,2,4,3
345233313,3452333,110,200,2,2,1994,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,5,2,2,4,3
014051111,0140511,60,67,2,9,1960,,1,1,,,2,1,2,2,0,1,0,50,1,e,2,1,1,3,2,2,6,1,2,2,2,4
014051118,0140511,100,200,2,9,1985,,1,1,,,2,1,2,10,0,0,0,50,1,e,2,1,1,3,2,2,6,6,2,2,3,4
014051116,0140511,110,150,2,9,1996,,1,1,,,2,1,4,0,0,1,0,20,1,e,2,1,1,3,2,2,2,5,2,2,4,3
014051101,0140511,430,107,2,1,2003,,2,,1,,2,1,5,2,2,1,2,,1,2,1,1,1,2,2,2,5,5,1,1,1,3
014051107,0140511,37,72,2,9,1980,,1,1,,,2,1,1,0,0,0,0,80,1,e,2,1,1,3,2,2,5,5,2,2,3,3
014051108,0140511,126,150,2,2,1988,,1,1,,,2,1,3,0,0,0,0,30,1,e,2,1,1,2,2,2,2,6,2,2,3,3
014051106,0140511,125,54,2,1,1978,,2,,1,,2,1,3,1,0,1,0,50,1,e,1,2,2,3,2,2,2,5,2,2,4,3
014051104,0140511,100,95,2,1,2003,,2,,1,,2,1,4,1,0,1,3,150,1,e,2,2,2,2,2,2,2,5,2,2,3,3
014051113,0140511,36,36,2,9,d,4,1,1,,,2,1,2,0,0,0,0,1000,1,e,2,1,1,2,2,2,5,5,2,2,3,3
014051109,0140511,d,d,2,9,d,6,1,1,,,2,1,2,1,0,0,0,200,1,e,2,1,1,2,2,2,d,5,2,2,4,3
014051110,0140511,74,84,2,2,1982,,1,1,,,2,1,2,2,0,1,0,50,1,e,2,1,1,2,2,2,5,1,2,2,2,3
014051114,0140511,60,60,2,2,1980,,1,1,,,2,1,3,0,1,1,0,,1,e,1,1,1,2,2,2,5,5,2,2,4,3
014051105,0140511,32,32,2,2,1987,,1,1,,,2,1,1,0,0,0,0,50,1,e,2,1,1,3,2,2,2,5,2,2,4,3
014051103,0140511,68,34,2,9,1971,,2,,2,2,2,1,2,1,0,1,0,100,1,e,1,1,1,3,2,2,2,5,2,2,5,4
014051102,0140511,120,60,2,1,d,3,2,,2,2,2,1,2,1,0,0,1,100,1,e,1,2,2,3,2,2,5,5,2,2,4,3
014051117,0140511,70,103,2,2,1969,,2,,1,,2,1,3,1,0,1,0,50,1,e,2,2,2,3,2,2,2,5,2,1,3,3
014051112,0140511,280,87,2,1,2002,,2,,1,,2,1,3,1,1,1,0,,1,e,1,1,1,2,1,2,1,2,1,1,2,3
014051204,0140512,148,300,2,1,2005,,1,1,,,2,1,3,1,0,1,0,50,1,e,2,1,1,2,2,2,6,6,2,2,3,3
014051219,0140512,200,100,2,1,1999,,2,,1,,2,1,4,1,1,1,1,,1,e,2,2,2,2,2,2,1,5,2,2,3,3
014051226,0140512,70,d,2,1,2008,,1,1,,,2,1,6,2,0,1,1,10,1,e,2,1,1,2,2,2,d,6,2,1,2,3
014051210,0140512,200,1000,2,1,1996,,2,,1,,2,1,4,1,0,1,0,50,1,e,2,2,2,2,2,2,5,6,2,2,4,3
014051221,0140512,200,250,2,2,1979,,1,1,,,2,1,9,0,1,1,0,,1,e,1,1,1,2,2,2,5,5,1,2,3,3
014051224,0140512,90,d,2,1,d,d,1,1,,,2,1,6,2,0,1,0,20,1,e,2,1,1,r,r,r,,r,r,r,2,3
014051203,0140512,160,666,2,1,1992,,1,1,,,2,1,5,0,1,1,0,,1,e,2,1,1,2,2,2,5,6,2,2,3,3
014051217,0140512,180,150,2,1,2003,,2,,1,,2,1,4,1,0,1,1,20,1,e,2,1,1,2,2,2,5,5,2,2,3,3
014051211,0140512,200,666,2,1,2000,,1,1,,,2,1,10,0,0,0,0,10,1,e,2,1,1,2,2,2,6,5,2,2,4,4
014051214,0140512,110,200,2,1,1986,,1,1,,,2,1,8,0,0,1,0,10,1,e,2,1,1,2,2,2,5,5,2,2,4,4
014051206,0140512,136,300,2,1,1992,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,2,2,2,5,6,2,2,5,5
014051209,0140512,200,100,2,3,1981,,2,,1,,2,1,5,1,0,1,0,20,1,e,2,2,2,2,2,2,1,5,2,2,4,3
014051225,0140512,50,300,2,9,1987,,1,1,,,2,1,1,1,0,1,0,10,1,e,2,1,1,3,2,2,2,5,2,2,2,3
014051213,0140512,100,100,2,1,2011,,1,1,,,2,1,12,3,3,0,0,,1,e,1,1,1,2,2,2,d,6,2,2,1,3
014051208,0140512,130,200,2,3,1997,,1,1,,,2,1,6,2,0,1,0,12,1,e,2,1,1,2,2,2,6,6,1,1,2,3
014051202,0140512,36,36,2,2,2011,,1,1,,,2,1,1,1,1,1,0,,1,e,2,2,2,3,2,2,6,6,2,2,3,3
014051215,0140512,120,80,2,9,1911,,2,,1,,2,1,3,1,0,1,0,30,1,e,2,2,1,3,2,2,5,5,2,2,4,4
014051212,0140512,80,100,2,3,1996,,1,2,,,2,1,1,1,0,1,1,9,1,e,2,1,1,2,2,2,5,5,2,2,2,3
014051222,0140512,12,12,2,9,1985,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,5,5,1,2,1,4
014051201,0140512,230,140,2,1,2011,,2,,1,,2,2,3,1,0,1,0,30,1,e,2,1,1,2,1,2,6,6,2,2,3,3
014051205,0140512,36,36,2,2,d,6,1,1,,,2,1,2,1,0,0,0,6,1,e,2,1,1,3,2,2,6,5,1,d,3,3
014051218,0140512,100,600,2,1,2000,,1,1,,,2,1,3,1,0,1,0,10,1,e,2,1,1,2,2,2,5,5,2,2,2,3
014051216,0140512,150,250,2,1,2007,,1,1,,,2,1,9,2,0,1,0,40,1,e,2,1,1,2,2,2,5,6,2,2,2,3
014051223,0140512,20,d,2,9,1980,,1,1,,,2,1,1,0,0,0,0,d,1,e,2,1,1,3,2,2,6,6,2,2,4,3
014051207,0140512,102,400,2,1,2006,,1,1,,,2,2,4,1,3,1,0,,1,e,1,1,1,2,2,2,6,6,2,2,4,4
014051307,0140513,90,140,2,10,1987,,1,1,,,2,1,2,0,0,1,0,50,1,e,2,1,1,3,2,2,2,6,1,2,5,3
014051305,0140513,10,10,2,2,1999,,1,1,,,2,1,1,1,0,1,0,10,1,e,2,1,1,2,2,2,5,5,2,2,4,3
014051308,0140513,100,200,2,2,1984,,1,1,,,2,1,3,0,0,0,0,10,1,e,2,1,1,3,2,2,2,5,2,2,5,3
014051303,0140513,170,200,2,2,1990,,1,1,,,2,1,6,0,0,0,0,10,1,e,2,1,1,3,2,2,5,5,2,2,3,3
014051313,0140513,5,5,2,9,1961,,1,1,,,2,1,1,0,0,0,0,100,1,e,2,1,1,3,2,2,6,5,2,2,4,3
014051310,0140513,120,800,2,2,1911,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,1,3,2,2,5,5,2,2,2,3
014051302,0140513,32,152,2,9,1979,,1,1,,,2,1,2,0,0,0,0,20,1,e,2,1,2,3,2,2,7,5,2,2,4,4
014051309,0140513,d,d,2,1,2010,,1,1,,,1,,6,1,2,1,0,,1,e,1,1,1,2,2,2,1,5,1,2,2,3
014051304,0140513,100,140,2,1,1990,,1,1,,,2,1,4,0,1,1,0,,1,e,1,1,1,2,2,2,6,6,1,2,2,3
014051316,0140513,100,100,2,9,1911,,1,1,,,2,1,2,0,1,1,0,,1,e,2,1,1,3,2,2,6,5,2,2,5,3
014051319,0140513,30,30,2,10,1984,,1,1,,,2,1,1,1,0,0,0,20,1,e,2,1,2,3,2,2,6,5,2,2,1,3
014051311,0140513,30,80,2,2,1987,,1,1,,,2,1,2,0,0,1,0,200,1,e,2,1,1,3,2,2,5,6,2,2,3,3
014051315,0140513,92,270,2,1,2011,,1,1,,,2,1,9,3,2,1,0,,1,e,2,1,1,2,2,2,5,5,2,2,2,3
014051317,0140513,70,110,2,9,1966,,1,1,,,1,,6,1,0,1,0,20,1,e,2,1,1,3,2,2,2,5,2,2,2,3
014051306,0140513,120,130,2,1,1999,,1,1,,,2,2,4,1,0,1,1,5,1,e,2,1,1,2,2,2,2,6,1,2,2,3
014051314,0140513,116,126,2,1,1998,,1,1,,,2,1,4,2,0,1,1,20,1,e,2,1,1,2,2,2,5,2,2,2,1,3
014051312,0140513,80,80,2,2,2007,,1,1,,,2,1,3,1,0,1,0,10,1,e,2,1,1,3,2,2,5,5,2,2,1,4
014031309,0140313,330,120,2,1,1996,,2,,2,2,2,1,10,0,1,1,1,,1,e,1,1,1,2,1,2,4,4,1,1,3,3
014031313,0140313,380,120,2,1,2000,,2,,2,2,2,2,16,0,2,1,1,,1,2,1,1,1,2,1,2,3,2,1,1,3,3
014031308,0140313,d,100,2,1,1996,,2,,3,2,2,1,3,1,1,1,0,,1,e,1,1,1,2,2,2,7,5,1,2,2,3
014031303,0140313,220,120,2,1,1999,,2,,2,2,2,2,7,1,1,1,1,,1,e,1,1,1,2,1,1,,5,2,1,3,3
014031301,0140313,d,d,2,1,d,3,2,,2,2,2,1,6,1,2,1,0,,1,e,1,1,1,2,2,2,7,5,1,2,2,3
014031312,0140313,150,150,1,1,2002,,2,,2,2,2,2,6,0,1,1,1,,1,e,1,2,1,2,1,2,3,2,1,2,3,3
014031310,0140313,200,250,2,1,1989,e,2,,2,2,1,,d,d,d,d,d,200,1,e,1,1,1,2,1,2,3,1,2,2,4,3
014031305,0140313,100,100,2,1,1990,e,2,,3,2,2,4,3,1,1,1,0,,1,2,1,1,1,2,1,2,3,2,1,1,3,3
014031311,0140313,220,140,1,1,1993,,2,,2,2,1,,10,0,2,1,1,,1,e,1,1,1,2,1,2,2,2,1,1,3,3
014031306,0140313,d,d,2,1,2000,,2,,3,2,2,1,r,r,r,r,r,r,1,e,1,1,1,2,1,2,7,2,1,1,2,3
014031307,0140313,50,100,2,2,1990,,1,1,,,2,1,3,1,1,1,0,,1,e,1,1,1,3,2,2,7,5,1,2,4,3
014031304,0140313,d,d,1,1,d,4,2,,3,2,2,1,7,1,3,1,1,,1,e,1,1,1,2,2,2,7,4,2,2,3,3
014031116,0140311,60,60,2,1,1993,,2,,1,,2,1,3,1,1,1,1,,1,e,1,1,1,2,1,2,7,2,1,1,3,3
014031105,0140311,40,40,2,1,1995,,2,,7,2,2,4,2,1,1,1,0,,1,e,1,1,1,2,1,2,1,1,1,2,3,3
014031121,0140311,57,57,2,1,1993,,2,,3,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,1,2,3,2,1,2,3,3
014031119,0140311,105,105,2,1,1998,,2,,7,2,2,4,3,2,1,1,0,,e,2,1,1,1,2,1,2,3,2,2,2,1,3
014031122,0140311,71,71,2,1,1997,,2,,1,,2,1,2,2,1,1,1,,1,e,1,1,1,2,1,2,7,2,1,2,1,3
014031103,0140311,64,64,2,1,1997,,2,,3,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,1,2,1,2,1,2,2,3
014031107,0140311,72,72,2,1,1997,,2,,7,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,1,2,3,2,1,2,2,3
014031101,0140311,67,67,2,1,1998,,2,,5,2,2,4,2,2,1,1,1,,1,e,1,1,1,2,1,2,1,2,1,2,2,3
014031123,0140311,70,70,2,1,1998,,2,,6,2,2,4,2,2,1,1,0,,1,e,1,1,1,2,1,2,3,2,1,2,2,3
014031112,0140311,66,60,2,1,1997,,2,,2,2,2,3,2,2,1,1,1,,1,e,1,1,1,2,1,2,2,2,2,2,3,3
014031109,0140311,45,58,2,1,1994,,2,,5,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,1,1,,2,1,1,3,3
014031108,0140311,54,60,2,1,1992,,2,,1,,2,1,2,1,1,1,1,,1,e,1,1,1,2,1,2,1,2,1,2,3,3
014031118,0140311,60,60,2,1,1994,,2,,4,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,1,2,3,2,2,2,4,3
014031113,0140311,56,57,2,1,d,3,2,,4,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,1,2,2,2,2,2,4,2
014031102,0140311,55,65,2,1,1995,,2,,3,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,1,2,3,2,1,2,3,3
014031120,0140311,60,61,2,1,1995,,2,,4,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,1,2,3,2,1,2,3,2
014031114,0140311,64,64,2,1,1994,,2,,6,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,1,2,3,2,1,2,2,3
014031110,0140311,d,d,d,d,d,3,2,,7,2,2,d,2,1,1,1,1,,1,e,1,1,1,d,1,d,,2,d,d,3,3
014031111,0140311,67,67,2,1,1995,,2,,6,2,2,4,2,1,1,1,0,,1,e,1,1,1,2,1,2,3,2,1,2,2,3
014031115,0140311,65,70,2,1,1994,,2,,5,2,2,4,2,2,1,1,1,,1,e,1,1,1,2,1,2,1,2,1,1,2,3
014031117,0140311,70,70,2,1,1986,,2,,5,2,2,4,2,1,1,1,0,,1,e,1,1,1,2,1,2,3,2,2,2,3,3
014031215,0140312,100,300,2,2,1989,,2,,2,2,2,1,10,0,1,1,1,,1,e,2,1,1,2,2,2,7,4,2,2,3,3
014031206,0140312,200,300,1,2,1997,,1,1,,,1,,6,0,1,1,1,,1,e,1,1,1,2,2,2,7,5,2,2,3,3
014031225,0140312,200,350,1,2,2008,,1,1,,,1,,7,0,1,1,1,,1,e,2,1,2,2,2,2,1,3,2,2,4,4
014031202,0140312,70,90,2,2,1993,,2,,2,2,2,1,8,0,1,1,0,,1,e,1,1,1,2,1,2,7,5,2,2,4,3
014031214,0140312,100,130,2,2,1988,,1,1,,,1,,6,0,1,1,0,,1,e,1,1,1,2,2,2,5,3,2,2,5,4
014031219,0140312,d,60,2,9,d,6,1,1,,,2,1,1,0,0,1,0,5,1,e,2,1,1,3,2,2,5,5,2,2,5,3
014031212,0140312,d,d,2,2,d,4,2,,2,2,2,1,10,0,1,2,0,,1,e,1,1,1,2,2,2,6,6,1,2,5,3
014031218,0140312,100,120,2,2,1986,,1,1,,,2,1,2,0,1,1,0,,1,e,2,1,1,2,2,2,5,3,2,2,4,3
014031207,0140312,200,d,2,2,2004,,2,,2,2,2,1,8,0,1,1,1,,1,e,2,1,1,2,2,2,7,5,2,2,4,3
014031204,0140312,100,150,2,2,1998,,1,1,,,1,,4,1,1,1,1,,1,e,1,1,1,2,2,2,5,5,2,2,4,3
014031220,0140312,120,150,2,2,2006,,1,1,,,1,,6,1,0,1,0,200,1,e,1,1,1,2,2,2,7,3,2,2,5,3
014031210,0140312,100,150,2,2,2011,,2,,2,2,2,1,4,0,0,1,1,2,1,e,2,1,1,2,2,2,7,3,2,2,4,3
014031223,0140312,70,d,2,1,2006,,1,1,,,2,1,2,0,0,1,0,3,1,e,2,1,1,2,2,2,7,6,2,2,3,3
014031216,0140312,120,120,2,3,1982,,2,,2,2,2,1,8,0,0,1,0,5,1,e,2,1,1,2,2,2,7,6,1,2,3,3
014031222,0140312,50,d,2,9,d,4,2,,2,2,2,1,5,0,0,1,0,7,1,e,2,1,1,3,2,2,7,6,1,2,4,3
014031221,0140312,100,120,2,2,1973,,1,1,,,2,1,6,0,0,1,0,200,1,e,1,1,1,3,2,2,5,3,2,2,5,3
014031208,0140312,50,50,2,2,2005,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,5,6,2,2,3,3
014031205,0140312,110,d,2,9,1950,,1,1,,,2,1,5,0,0,1,0,50,1,e,2,1,1,2,2,2,7,3,2,2,3,3
014031209,0140312,100,100,2,9,1950,,2,,2,2,2,1,3,0,1,1,1,,1,e,1,1,1,2,2,2,7,3,2,2,3,3
014031224,0140312,d,d,2,9,d,6,1,1,,,2,1,2,0,1,1,0,,1,e,2,1,1,3,2,2,5,5,2,2,4,3
014031213,0140312,90,120,2,1,2008,,1,1,,,2,1,3,0,0,1,0,10,1,e,2,1,1,2,2,2,5,6,1,2,4,3
014031217,0140312,d,d,2,2,d,6,2,,2,2,2,1,7,0,0,1,0,35,1,e,2,1,1,2,2,2,5,3,2,2,4,3
014031201,0140312,146,146,2,2,1982,,1,1,,,2,1,10,1,0,1,0,50,1,e,2,1,1,2,2,2,5,5,2,2,3,4
014031211,0140312,d,150,2,1,1996,,2,,2,2,2,1,4,2,1,1,0,,1,e,1,1,1,2,2,2,5,6,1,2,4,3
010104202,0101042,80,80,2,1,1996,,2,,6,2,2,4,2,2,1,1,1,,1,e,1,1,1,2,2,2,7,5,1,2,1,3
010104204,0101042,60,60,2,1,d,3,2,,5,2,2,4,2,2,1,1,1,,1,e,1,1,1,2,2,2,7,5,2,2,2,3
010104214,0101042,190,133,2,1,1996,,1,1,,,1,,4,2,2,2,1,,1,e,1,1,1,2,2,2,5,5,1,1,1,3
010104215,0101042,50,50,2,2,d,4,2,,1,,2,1,2,1,1,1,0,,1,e,1,1,1,3,2,2,7,5,1,2,2,3
010104205,0101042,67,67,2,1,1988,,2,,5,2,2,4,2,2,1,1,1,,1,e,1,1,1,2,2,2,5,5,2,1,1,3
010104218,0101042,79,79,2,1,d,3,2,,3,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,2,2,5,5,2,2,2,3
010104224,0101042,50,50,2,1,1989,,2,,5,2,2,4,2,1,1,1,1,,1,e,1,1,1,2,2,2,7,5,1,2,2,3
010104232,0101042,50,50,2,1,1991,,2,,4,2,2,4,2,2,1,1,1,,e,2,1,1,1,2,2,2,5,5,2,2,2,3
010104216,0101042,70,70,2,1,d,4,2,,2,2,2,3,2,1,1,0,1,,1,e,1,1,1,2,2,2,7,5,2,2,3,3
010104227,0101042,200,250,2,1,1957,,1,1,,,2,2,4,1,1,1,1,,1,e,1,1,1,2,2,2,5,5,2,2,1,3
010104210,0101042,80,100,2,2,1995,,1,1,,,2,1,2,1,1,1,1,,e,2,1,1,1,2,2,2,5,5,1,2,2,3
010104225,0101042,200,130,2,1,2008,,1,1,1,,1,,4,1,1,1,1,,e,2,1,1,1,2,2,2,1,7,1,2,2,3
010104219,0101042,200,200,1,1,1998,,2,,2,2,2,2,4,2,2,1,1,,1,2,1,1,1,2,2,2,1,5,1,1,1,3
010104201,0101042,150,150,2,1,2003,,2,,5,2,2,4,4,1,2,1,1,,1,e,1,1,1,2,2,2,7,5,1,1,1,3
010104221,0101042,105,120,2,1,1996,,2,,1,,2,1,2,1,1,1,1,,1,e,1,1,1,2,2,2,5,5,2,2,2,3
010104203,0101042,70,70,2,4,1983,,1,1,,,2,1,4,1,1,1,1,,1,e,2,2,2,3,2,2,7,5,2,2,3,3
010104226,0101042,120,190,2,4,1989,,1,1,,,2,1,4,1,1,1,1,,1,e,2,1,2,2,2,2,5,5,1,2,2,3
010104228,0101042,59,62,2,1,1997,,2,,1,,2,1,3,1,1,1,0,,1,e,1,1,1,2,2,2,7,5,1,2,3,3
010104206,0101042,110,160,2,1,1996,,1,1,,,2,1,2,1,1,1,1,,1,e,1,1,2,2,2,2,7,6,2,2,2,3
010104223,0101042,107,107,2,1,1990,,2,,2,2,2,3,3,2,1,1,1,,1,e,1,1,1,2,1,2,5,2,1,1,4,3
010104222,0101042,70,88,2,2,1988,,1,1,,,2,1,3,1,1,1,1,,1,e,1,1,1,2,2,2,1,6,2,2,2,3
010104230,0101042,35,35,2,1,d,4,2,,1,,2,1,2,1,0,0,0,30,1,e,2,2,2,3,2,2,7,5,2,2,2,3
010104217,0101042,45,45,2,1,1992,,2,,3,2,2,3,2,1,0,1,0,50,1,e,2,2,2,3,2,2,7,5,2,2,2,3
010104231,0101042,67,67,2,2,1990,,2,,2,2,2,2,2,1,1,1,2,,1,e,1,1,1,2,2,2,5,5,1,2,2,3
010104208,0101042,100,120,2,1,1989,,2,,2,2,2,3,2,0,1,1,1,,1,e,1,2,2,2,2,2,7,5,2,2,4,3
010104207,0101042,600,600,1,1,2004,,2,,2,2,2,4,6,6,6,1,0,,1,e,1,1,1,2,2,2,7,5,1,1,3,3
010104212,0101042,130,150,1,2,2002,,1,1,,,2,2,3,1,1,1,1,,1,e,1,1,2,2,2,2,7,6,2,2,4,3
010104220,0101042,130,130,2,1,2006,,2,,4,2,2,4,3,2,2,1,2,,1,2,1,1,1,2,2,2,5,5,1,2,1,3
010104211,0101042,25,25,1,1,2005,,2,,1,,2,1,1,1,1,1,0,,1,e,1,2,1,2,2,2,7,5,2,2,3,3
010104229,0101042,62,62,2,1,1989,,2,,4,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,2,2,7,5,2,2,2,4
010104209,0101042,d,d,2,1,2000,,2,,2,2,2,2,3,1,1,1,1,,1,e,1,1,1,3,2,2,7,5,2,2,3,3
010104213,0101042,50,50,2,1,1980,,2,,3,2,2,4,2,2,1,1,1,,e,2,1,1,1,2,2,2,5,5,1,2,4,3
010104113,0101041,200,400,2,3,1991,,2,,1,,1,,4,2,0,1,1,15,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104101,0101041,200,250,2,3,1994,,2,,1,,1,,4,2,0,1,1,20,1,e,2,1,1,3,2,2,6,6,2,2,3,3
010104106,0101041,100,250,2,3,1974,,2,,1,,1,,4,2,0,1,1,15,1,e,2,1,1,3,2,2,6,6,2,2,3,3
010104119,0101041,240,380,2,3,1987,,2,,1,,1,,2,1,0,1,1,10,1,e,2,2,1,3,2,2,6,6,2,2,3,3
010104111,0101041,100,500,2,3,1992,,2,,1,,1,,4,2,0,1,1,20,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104115,0101041,100,300,2,3,1993,,2,,1,,1,,1,1,0,1,4,10,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104118,0101041,180,300,1,3,1932,,2,,1,,1,2,4,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,2,3
010104103,0101041,180,320,1,3,1900,,2,,1,,1,,1,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
010104105,0101041,120,200,1,3,1963,,2,,1,,2,4,2,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104110,0101041,200,500,1,3,1990,,2,,1,,1,,4,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104102,0101041,130,550,2,3,1997,,2,,1,,1,,4,2,0,1,1,25,1,e,2,1,1,3,2,2,6,3,2,2,4,3
010104117,0101041,200,400,2,3,1983,,2,,1,,1,,4,2,0,1,1,20,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104109,0101041,200,500,1,3,1994,,2,,1,,1,,4,2,0,1,1,40,1,e,1,1,1,3,2,2,6,3,2,2,2,3
010104112,0101041,200,500,2,3,1965,,2,,1,,1,,4,2,0,1,1,30,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104108,0101041,200,500,2,3,1982,,2,,1,,1,,4,2,0,1,1,20,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104104,0101041,100,380,2,3,1962,,2,,1,,1,,2,1,0,1,1,20,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104107,0101041,300,480,2,3,1970,,2,,1,,1,,4,2,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104114,0101041,240,400,1,3,1997,,2,,1,,1,,4,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
010104116,0101041,120,280,1,3,1900,,2,,1,,1,,2,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
010104307,0101043,120,120,2,9,1981,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,2,3,2,2,6,6,2,2,5,3
010104313,0101043,330,330,2,9,1987,,1,1,,,2,1,4,1,1,1,0,,1,e,1,1,2,3,2,2,6,6,2,2,4,3
010104319,0101043,280,280,2,9,1960,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,4,3
010104318,0101043,220,420,2,9,1997,,1,1,,,2,1,2,1,1,1,0,,1,e,2,1,2,3,2,2,6,6,2,2,4,3
010104328,0101043,250,450,2,9,1956,,1,1,,,2,2,7,1,1,1,0,,1,e,2,1,2,2,2,2,6,6,2,2,4,3
010104317,0101043,250,350,2,9,1953,,1,1,,,2,2,3,2,1,1,0,,1,e,2,1,2,3,2,2,6,6,2,2,4,3
010104329,0101043,180,320,2,9,1964,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,2,3,2,2,6,6,2,2,5,3
010104304,0101043,250,400,2,9,1964,,1,1,,,2,2,4,2,1,1,0,,1,e,2,1,2,3,2,2,6,6,2,2,4,3
010104314,0101043,200,350,2,9,1976,,1,1,,,2,1,3,1,0,1,0,40,1,e,2,1,2,3,2,2,6,6,2,2,5,3
010104302,0101043,180,350,2,9,1986,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,2,3,2,2,6,6,1,2,4,3
010104324,0101043,220,360,2,9,2001,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,2,3,2,2,6,6,2,2,4,3
010104306,0101043,250,400,2,9,1999,,1,1,,,2,2,4,1,1,1,0,,1,e,2,1,2,3,2,2,6,6,2,2,4,3
